years_experience,education,job_title,location,company_size,salary,skill_score
1.2,Bachelor,Lead,Pune,Large,83629.0,39.0
0.5,Bachelor,Lead,Pune,Medium,66077.0,40.1
3.1,Bachelor,Lead,Hyderabad,Small,69074.0,44.7
2.4,Bachelor,Data Scientist,Delhi,Medium,79124.0,30.6
1.0,High School,Lead,Hyderabad,Small,52022.0,30.6
5.8,Master,Manager,Remote,Medium,99011.0,39.9
1.4,Bachelor,Junior Developer,Mumbai,Medium,46986.0,30.0
1.7,High School,Lead,Bangalore,Medium,75777.0,23.0
6.5,Bachelor,Analyst,Remote,Small,54962.0,48.4
4.8,Bachelor,Manager,Mumbai,Medium,103790.0,29.4
1.2,Bachelor,Manager,Remote,Large,104703.0,31.6
2.6,Bachelor,Manager,Mumbai,Medium,98040.0,25.3
1.1,Bachelor,Senior Developer,Bangalore,Large,81476.0,35.4
6.2,Bachelor,Analyst,Mumbai,Small,64015.0,41.8
6.2,Bachelor,Senior Developer,Pune,Large,91323.0,51.5
10.6,High School,Manager,Remote,Medium,91915.0,72.6
13.4,Master,Data Scientist,Bangalore,Small,114677.0,86.1
2.0,Bachelor,Lead,Mumbai,Large,94913.0,10.7
5.5,Bachelor,Junior Developer,Pune,Large,60121.0,38.2
0.5,High School,Analyst,Pune,Medium,53167.0,28.5
3.8,Bachelor,Data Scientist,Delhi,Small,77332.0,46.0
4.6,Bachelor,Developer,Pune,Small,45351.0,27.3
1.4,Bachelor,Senior Developer,Hyderabad,Medium,61990.0,24.4
1.9,Master,Lead,Bangalore,Large,100128.0,37.0
6.2,High School,Lead,Bangalore,Small,75372.0,49.4
4.6,Bachelor,Developer,Bangalore,Large,76312.0,47.6
9.8,Master,Developer,Mumbai,Small,73427.0,63.8
9.0,Master,Analyst,Remote,Large,95797.0,60.4
0.6,High School,Lead,Mumbai,Large,87374.0,33.7
2.2,Bachelor,Developer,Hyderabad,Medium,51200.0,37.2
1.3,Bachelor,Lead,Remote,Medium,63677.0,40.5
5.7,High School,Data Scientist,Pune,Large,98809.0,24.7
4.1,Bachelor,Analyst,Mumbai,Medium,62962.0,57.7
1.4,High School,Developer,Remote,Medium,32277.0,12.2
1.6,Master,Data Scientist,Pune,Medium,75830.0,24.0
7.7,Bachelor,Data Scientist,Remote,Small,84970.0,50.8
2.4,High School,Developer,Pune,Large,38828.0,43.9
0.4,High School,Analyst,Remote,Small,27798.0,1.2
1.3,Master,Lead,Mumbai,Large,103306.0,33.6
11.1,High School,Manager,Mumbai,Small,93975.0,71.2
6.7,Bachelor,Lead,Hyderabad,Medium,81186.0,60.0
1.0,Bachelor,Junior Developer,Delhi,Small,34927.0,26.0
3.8,Bachelor,Developer,Bangalore,Medium,50619.0,38.4
6.4,Bachelor,Senior Developer,Mumbai,Medium,74413.0,43.0
0.6,High School,Analyst,Mumbai,Medium,52330.0,27.9
6.9,Bachelor,Developer,Pune,Medium,56787.0,40.4
4.6,High School,Junior Developer,Delhi,Large,51246.0,34.9
1.8,Bachelor,Data Scientist,Mumbai,Medium,72882.0,39.7
5.1,Bachelor,Senior Developer,Remote,Medium,79264.0,46.6
4.2,Bachelor,Senior Developer,Delhi,Medium,76481.0,47.5
4.4,High School,Lead,Bangalore,Small,70143.0,45.3
3.7,Bachelor,Manager,Remote,Medium,97723.0,48.1
1.5,Bachelor,Lead,Pune,Medium,68398.0,43.3
1.8,PhD,Analyst,Hyderabad,Medium,76733.0,18.0
2.8,Bachelor,Senior Developer,Remote,Medium,50441.0,29.9
3.5,Bachelor,Senior Developer,Bangalore,Medium,97123.0,38.2
5.4,Bachelor,Manager,Remote,Small,79603.0,46.0
11.3,Master,Analyst,Delhi,Medium,97910.0,57.2
4.0,Master,Developer,Delhi,Large,67095.0,51.1
5.3,Bachelor,Manager,Bangalore,Medium,103571.0,65.7
6.2,Bachelor,Data Scientist,Delhi,Medium,106261.0,50.5
5.6,Bachelor,Lead,Remote,Small,70718.0,47.6
1.5,Bachelor,Developer,Hyderabad,Large,52913.0,43.0
8.2,Master,Lead,Remote,Small,85290.0,35.9
7.4,Bachelor,Manager,Hyderabad,Medium,79986.0,52.5
3.7,High School,Developer,Delhi,Large,56097.0,50.9
1.6,Master,Manager,Remote,Medium,99768.0,28.4
3.4,Master,Data Scientist,Delhi,Medium,95514.0,27.9
0.7,Bachelor,Junior Developer,Hyderabad,Medium,42127.0,30.2
8.9,Bachelor,Senior Developer,Delhi,Small,76021.0,56.1
2.0,Bachelor,Analyst,Mumbai,Medium,67832.0,26.9
2.6,Master,Developer,Pune,Small,38921.0,58.8
8.5,Master,Senior Developer,Remote,Medium,87711.0,50.7
7.8,Bachelor,Junior Developer,Mumbai,Small,71088.0,41.9
4.3,Bachelor,Developer,Delhi,Large,56920.0,42.0
9.8,Master,Senior Developer,Delhi,Small,82917.0,68.5
1.4,Bachelor,Senior Developer,Pune,Medium,80334.0,34.4
4.3,Bachelor,Developer,Delhi,Medium,66433.0,47.8
1.5,Master,Senior Developer,Pune,Medium,70893.0,25.8
7.1,Bachelor,Senior Developer,Remote,Medium,75849.0,66.2
6.9,Bachelor,Developer,Hyderabad,Medium,61783.0,56.3
10.3,Master,Analyst,Pune,Medium,79615.0,71.4
3.3,Master,Senior Developer,Pune,Medium,78006.0,43.6
12.1,Bachelor,Senior Developer,Mumbai,Medium,87960.0,74.5
1.3,Bachelor,Analyst,Delhi,Medium,60502.0,25.2
3.2,Bachelor,Lead,Remote,Small,60413.0,34.7
1.4,Bachelor,Data Scientist,Hyderabad,Large,80587.0,47.7
3.9,High School,Lead,Bangalore,Medium,72470.0,57.3
1.5,Master,Junior Developer,Pune,Small,58721.0,23.0
7.1,Bachelor,Lead,Bangalore,Medium,89858.0,53.8
4.7,Bachelor,Lead,Delhi,Large,90747.0,39.8
1.2,Bachelor,Junior Developer,Pune,Small,40433.0,26.6
6.0,PhD,Senior Developer,Bangalore,Medium,95733.0,50.8
9.4,Bachelor,Senior Developer,Mumbai,Medium,99744.0,69.6
5.0,High School,Lead,Bangalore,Small,64969.0,49.5
0.9,High School,Junior Developer,Mumbai,Large,53404.0,29.5
3.0,Bachelor,Senior Developer,Hyderabad,Medium,62963.0,44.1
5.5,Bachelor,Manager,Delhi,Small,89025.0,42.9
2.7,Bachelor,Developer,Remote,Large,62601.0,42.2
1.3,Bachelor,Developer,Bangalore,Medium,52148.0,47.9
7.6,High School,Data Scientist,Pune,Large,88186.0,32.0
2.7,Bachelor,Developer,Delhi,Medium,49296.0,46.1
9.4,Bachelor,Lead,Bangalore,Medium,96059.0,42.8
2.2,High School,Developer,Pune,Large,56432.0,48.9
2.5,High School,Developer,Pune,Small,30983.0,31.1
2.0,High School,Manager,Remote,Medium,76298.0,23.8
2.9,High School,Senior Developer,Remote,Medium,55497.0,45.7
4.7,Bachelor,Manager,Pune,Small,82188.0,47.7
1.4,High School,Lead,Remote,Medium,61196.0,24.2
1.2,Bachelor,Developer,Pune,Small,39544.0,21.1
0.6,High School,Analyst,Bangalore,Medium,70784.0,29.9
0.5,PhD,Senior Developer,Hyderabad,Medium,86493.0,19.5
0.9,Master,Data Scientist,Remote,Large,101962.0,22.1
2.2,Bachelor,Data Scientist,Mumbai,Small,78904.0,37.8
3.8,Bachelor,Developer,Mumbai,Medium,56497.0,31.7
4.5,Bachelor,Developer,Mumbai,Small,60352.0,47.8
3.7,Bachelor,Data Scientist,Hyderabad,Medium,83071.0,56.0
8.7,High School,Data Scientist,Pune,Medium,92840.0,54.6
10.5,Bachelor,Analyst,Pune,Medium,73326.0,62.8
2.7,Bachelor,Lead,Delhi,Large,81720.0,58.3
1.4,Master,Developer,Mumbai,Large,76723.0,22.3
12.6,High School,Data Scientist,Mumbai,Small,77363.0,79.7
7.4,Master,Analyst,Pune,Medium,84085.0,62.9
7.1,Master,Junior Developer,Mumbai,Medium,60647.0,59.8
2.1,High School,Data Scientist,Pune,Medium,68648.0,49.2
6.1,Bachelor,Senior Developer,Pune,Small,52746.0,51.1
3.7,High School,Senior Developer,Remote,Medium,79993.0,35.3
3.1,Bachelor,Junior Developer,Pune,Medium,34968.0,50.2
3.1,Bachelor,Lead,Bangalore,Medium,81279.0,50.6
4.8,Bachelor,Developer,Bangalore,Large,78746.0,55.5
8.8,Bachelor,Developer,Bangalore,Medium,75891.0,56.8
13.3,Master,Data Scientist,Bangalore,Small,113411.0,62.7
2.4,High School,Senior Developer,Hyderabad,Small,45262.0,39.1
3.9,PhD,Lead,Delhi,Large,122609.0,51.1
3.1,Bachelor,Lead,Delhi,Large,97507.0,49.5
4.6,Master,Lead,Pune,Medium,92898.0,39.5
2.8,Bachelor,Data Scientist,Mumbai,Medium,88525.0,41.6
1.9,High School,Developer,Bangalore,Large,51369.0,22.6
2.4,Master,Lead,Delhi,Medium,81523.0,47.0
2.1,Bachelor,Data Scientist,Delhi,Large,103097.0,28.5
3.0,Bachelor,Data Scientist,Bangalore,Medium,96498.0,46.9
1.0,Bachelor,Junior Developer,Hyderabad,Medium,37927.0,21.5
2.1,Bachelor,Manager,Hyderabad,Medium,85970.0,46.6
4.6,Bachelor,Lead,Delhi,Small,72053.0,47.0
4.5,Master,Manager,Hyderabad,Small,91739.0,35.7
4.0,High School,Developer,Remote,Medium,43514.0,48.9
8.3,Bachelor,Data Scientist,Bangalore,Large,114175.0,49.0
4.7,Master,Analyst,Delhi,Medium,70422.0,51.6
8.2,High School,Lead,Bangalore,Medium,74629.0,51.9
13.3,High School,Analyst,Hyderabad,Small,72493.0,52.7
6.2,Master,Senior Developer,Bangalore,Small,73699.0,38.8
1.0,Bachelor,Developer,Hyderabad,Medium,39896.0,28.7
4.1,Bachelor,Junior Developer,Hyderabad,Medium,47319.0,56.0
3.7,High School,Junior Developer,Bangalore,Medium,39760.0,50.1
9.3,Bachelor,Manager,Hyderabad,Small,104040.0,74.1
3.1,High School,Data Scientist,Remote,Large,88599.0,55.8
1.7,Bachelor,Manager,Pune,Medium,94580.0,29.8
2.2,Master,Senior Developer,Bangalore,Large,95960.0,34.7
1.0,Bachelor,Senior Developer,Pune,Medium,71570.0,28.9
11.9,Bachelor,Junior Developer,Bangalore,Small,53295.0,59.0
3.4,PhD,Analyst,Hyderabad,Medium,81211.0,21.8
1.1,Bachelor,Lead,Hyderabad,Medium,67281.0,33.2
9.9,Master,Junior Developer,Delhi,Medium,72116.0,46.8
11.0,Bachelor,Junior Developer,Remote,Medium,67473.0,62.7
3.8,Master,Analyst,Delhi,Small,65677.0,62.6
0.9,High School,Analyst,Pune,Medium,57292.0,27.6
2.3,High School,Senior Developer,Hyderabad,Large,58469.0,38.8
2.8,Bachelor,Analyst,Delhi,Small,56602.0,47.5
3.5,Bachelor,Manager,Hyderabad,Small,70014.0,43.3
1.3,Master,Senior Developer,Bangalore,Large,88353.0,36.8
6.5,Bachelor,Analyst,Delhi,Small,65923.0,45.9
0.3,Bachelor,Data Scientist,Pune,Medium,75884.0,28.6
7.3,Master,Senior Developer,Delhi,Medium,93009.0,42.3
8.3,Bachelor,Senior Developer,Hyderabad,Medium,71922.0,63.4
2.5,Bachelor,Junior Developer,Mumbai,Medium,37690.0,20.1
3.2,Bachelor,Lead,Mumbai,Small,76856.0,49.3
9.1,Bachelor,Junior Developer,Remote,Small,62152.0,43.3
5.4,High School,Developer,Hyderabad,Medium,40832.0,55.8
2.6,PhD,Senior Developer,Bangalore,Medium,99978.0,34.3
2.8,High School,Analyst,Delhi,Medium,52947.0,26.1
4.8,High School,Analyst,Mumbai,Medium,47914.0,50.2
11.2,Master,Analyst,Bangalore,Small,71348.0,72.9
2.9,Bachelor,Senior Developer,Hyderabad,Small,58926.0,34.3
2.5,Bachelor,Analyst,Bangalore,Large,69764.0,44.7
3.5,Bachelor,Developer,Hyderabad,Medium,44497.0,17.6
3.5,Bachelor,Senior Developer,Remote,Medium,53448.0,27.3
4.2,Bachelor,Analyst,Delhi,Small,48626.0,55.5
3.2,Bachelor,Senior Developer,Bangalore,Small,62950.0,37.4
7.6,Bachelor,Data Scientist,Delhi,Medium,94149.0,34.2
1.5,Master,Senior Developer,Bangalore,Large,83990.0,27.5
4.6,Bachelor,Developer,Hyderabad,Large,68815.0,34.6
4.7,Master,Junior Developer,Hyderabad,Large,80720.0,42.4
1.7,High School,Senior Developer,Bangalore,Large,71553.0,31.4
4.6,Bachelor,Lead,Remote,Large,88230.0,45.6
4.8,Bachelor,Developer,Hyderabad,Medium,65025.0,43.7
0.2,Master,Manager,Pune,Small,74721.0,44.2
1.4,High School,Data Scientist,Pune,Medium,68001.0,38.4
9.6,Bachelor,Developer,Delhi,Small,56591.0,63.4
2.0,Master,Junior Developer,Pune,Small,36104.0,47.7
1.1,Bachelor,Analyst,Pune,Small,43841.0,29.4
0.5,Master,Analyst,Remote,Medium,47400.0,18.9
1.3,High School,Developer,Remote,Medium,52897.0,46.0
3.1,Master,Manager,Mumbai,Small,84701.0,40.7
1.0,Master,Analyst,Mumbai,Medium,83689.0,34.4
5.4,Bachelor,Data Scientist,Remote,Large,96105.0,39.9
1.6,Bachelor,Lead,Mumbai,Medium,83719.0,28.6
4.3,High School,Manager,Remote,Large,84690.0,51.4
8.7,Master,Developer,Mumbai,Small,70063.0,65.9
8.3,Bachelor,Manager,Hyderabad,Small,94804.0,62.7
4.2,High School,Analyst,Remote,Medium,56716.0,50.5
1.2,Bachelor,Analyst,Delhi,Medium,65598.0,39.3
3.2,Bachelor,Developer,Delhi,Medium,52453.0,40.9
4.3,High School,Analyst,Remote,Medium,47757.0,41.1
14.9,Bachelor,Analyst,Pune,Medium,72047.0,86.8
0.5,High School,Lead,Delhi,Large,79186.0,27.8
3.3,Bachelor,Lead,Pune,Medium,87259.0,43.6
5.3,Bachelor,Junior Developer,Delhi,Small,57528.0,37.9
3.7,Bachelor,Lead,Bangalore,Medium,84841.0,34.5
4.0,Master,Senior Developer,Bangalore,Small,66868.0,39.6
1.7,Master,Manager,Remote,Small,69823.0,27.1
6.5,Bachelor,Manager,Delhi,Small,95333.0,57.5
3.5,High School,Developer,Hyderabad,Medium,30630.0,27.0
4.0,Bachelor,Lead,Pune,Small,67275.0,43.0
6.9,Bachelor,Junior Developer,Delhi,Small,46006.0,52.0
2.6,Bachelor,Analyst,Remote,Medium,57644.0,19.7
8.0,Bachelor,Junior Developer,Pune,Medium,58286.0,49.6
1.0,Bachelor,Junior Developer,Mumbai,Medium,49105.0,35.6
4.1,Master,Data Scientist,Remote,Medium,73877.0,46.6
1.6,High School,Analyst,Delhi,Small,40317.0,32.8
1.3,Bachelor,Senior Developer,Hyderabad,Small,37763.0,40.7
11.2,High School,Lead,Mumbai,Small,84258.0,62.5
1.1,Master,Analyst,Remote,Large,70759.0,33.4
3.5,High School,Junior Developer,Delhi,Medium,23744.0,43.0
1.0,High School,Analyst,Bangalore,Small,33486.0,42.3
7.7,Bachelor,Senior Developer,Delhi,Medium,74839.0,46.3
2.4,Bachelor,Manager,Bangalore,Large,109326.0,32.3
6.9,Bachelor,Developer,Bangalore,Medium,65373.0,44.0
5.1,Bachelor,Lead,Remote,Large,92956.0,42.0
13.5,Bachelor,Lead,Delhi,Small,100450.0,84.8
0.8,High School,Data Scientist,Delhi,Small,59831.0,38.1
1.4,Bachelor,Manager,Bangalore,Medium,93834.0,22.9
6.7,Master,Lead,Pune,Medium,100871.0,44.1
4.3,Bachelor,Data Scientist,Mumbai,Medium,79308.0,46.6
2.8,Master,Data Scientist,Hyderabad,Medium,105384.0,29.3
11.9,Bachelor,Data Scientist,Delhi,Medium,91438.0,58.4
3.3,Bachelor,Lead,Mumbai,Medium,89939.0,53.3
1.7,High School,Lead,Mumbai,Small,47263.0,29.0
7.0,Bachelor,Lead,Pune,Medium,90810.0,60.5
3.4,Master,Senior Developer,Mumbai,Large,107695.0,52.8
3.6,PhD,Data Scientist,Delhi,Medium,104496.0,33.5
5.5,Bachelor,Senior Developer,Remote,Medium,68949.0,37.6
5.6,High School,Developer,Remote,Medium,51084.0,44.0
1.4,High School,Lead,Mumbai,Large,76165.0,23.3
2.7,Bachelor,Analyst,Delhi,Medium,76946.0,39.3
0.9,Bachelor,Manager,Delhi,Medium,87338.0,30.6
4.3,High School,Junior Developer,Bangalore,Large,51039.0,46.5
11.0,Master,Developer,Pune,Large,84678.0,77.0
1.4,Bachelor,Analyst,Hyderabad,Medium,51336.0,42.4
0.7,Master,Junior Developer,Bangalore,Medium,51378.0,37.0
2.0,Master,Junior Developer,Hyderabad,Medium,54195.0,16.3
2.8,Master,Lead,Delhi,Medium,85699.0,42.8
5.6,Bachelor,Manager,Remote,Large,95935.0,64.0
2.5,Bachelor,Junior Developer,Bangalore,Large,76791.0,7.4
4.4,Bachelor,Data Scientist,Mumbai,Small,71559.0,50.1
2.2,Bachelor,Analyst,Mumbai,Medium,64573.0,35.0
2.9,Bachelor,Junior Developer,Hyderabad,Medium,53540.0,30.2
1.6,PhD,Developer,Delhi,Large,87241.0,42.8
1.2,Master,Manager,Remote,Medium,91931.0,50.7
5.8,Master,Manager,Hyderabad,Medium,102674.0,55.2
2.3,Master,Junior Developer,Remote,Small,48212.0,33.2
4.6,Bachelor,Manager,Pune,Medium,93332.0,34.4
1.6,High School,Developer,Remote,Small,26128.0,36.2
3.4,Bachelor,Analyst,Mumbai,Large,63305.0,48.9
0.3,Bachelor,Developer,Bangalore,Medium,46857.0,27.0
2.5,Master,Developer,Bangalore,Medium,55828.0,34.6
1.8,Bachelor,Data Scientist,Bangalore,Medium,78263.0,63.6
7.5,Bachelor,Lead,Remote,Large,95266.0,63.3
1.0,Bachelor,Junior Developer,Mumbai,Small,40870.0,44.5
3.0,High School,Analyst,Remote,Small,53244.0,24.4
4.3,Bachelor,Manager,Delhi,Large,98301.0,35.8
6.8,Master,Developer,Mumbai,Large,90797.0,51.1
6.1,High School,Junior Developer,Mumbai,Large,60648.0,38.3
3.2,Bachelor,Analyst,Remote,Small,59768.0,55.6
3.5,Bachelor,Analyst,Remote,Small,54610.0,54.6
7.5,High School,Junior Developer,Bangalore,Small,31932.0,47.2
3.1,High School,Lead,Mumbai,Small,48416.0,57.1
3.8,PhD,Data Scientist,Bangalore,Medium,110090.0,41.4
7.6,Bachelor,Manager,Delhi,Small,84972.0,78.7
14.7,Bachelor,Data Scientist,Pune,Medium,98557.0,75.5
4.1,High School,Analyst,Bangalore,Small,36059.0,48.1
4.9,Bachelor,Manager,Remote,Medium,91088.0,58.7
6.0,Bachelor,Analyst,Hyderabad,Large,90062.0,60.8
7.6,Bachelor,Developer,Pune,Small,48931.0,57.9
6.9,High School,Developer,Delhi,Medium,57522.0,49.3
2.1,Master,Junior Developer,Remote,Medium,53382.0,41.4
4.3,Bachelor,Manager,Pune,Small,70285.0,34.7
6.9,Bachelor,Manager,Remote,Medium,99678.0,52.2
8.7,Bachelor,Analyst,Bangalore,Medium,66642.0,45.0
3.0,Bachelor,Data Scientist,Remote,Medium,81173.0,21.2
4.2,Master,Developer,Delhi,Large,74668.0,43.1
4.6,Master,Senior Developer,Hyderabad,Medium,89345.0,56.4
3.4,Bachelor,Junior Developer,Bangalore,Small,33335.0,49.5
4.1,Master,Manager,Bangalore,Medium,106327.0,41.5
20.7,Master,Lead,Delhi,Small,108682.0,100.0
2.9,Master,Lead,Delhi,Medium,85711.0,33.0
3.1,Bachelor,Senior Developer,Pune,Medium,39118.0,20.1
0.6,Bachelor,Developer,Hyderabad,Small,55937.0,10.0
0.5,Bachelor,Developer,Remote,Large,60404.0,19.7
4.8,Master,Developer,Pune,Large,70461.0,52.6
6.9,High School,Data Scientist,Remote,Large,79803.0,44.4
6.1,Bachelor,Analyst,Remote,Medium,61235.0,52.9
1.6,Bachelor,Lead,Remote,Medium,78935.0,51.3
5.8,Bachelor,Developer,Pune,Large,53463.0,36.4
3.0,Bachelor,Lead,Bangalore,Medium,79867.0,43.8
2.5,Master,Senior Developer,Delhi,Large,103165.0,42.9
0.9,Bachelor,Junior Developer,Bangalore,Small,27728.0,24.1
1.8,Master,Analyst,Hyderabad,Small,60243.0,48.9
4.9,Bachelor,Data Scientist,Pune,Medium,104426.0,41.8
4.2,Bachelor,Manager,Hyderabad,Medium,96457.0,38.8
3.8,Bachelor,Senior Developer,Delhi,Medium,72607.0,62.5
0.3,High School,Analyst,Delhi,Large,61653.0,36.1
3.8,Bachelor,Lead,Mumbai,Small,70393.0,50.7
2.0,Bachelor,Senior Developer,Hyderabad,Small,67397.0,49.5
4.3,Bachelor,Manager,Bangalore,Large,100405.0,36.4
7.7,Master,Analyst,Hyderabad,Small,55727.0,65.6
2.3,Bachelor,Data Scientist,Pune,Medium,78470.0,31.9
3.6,High School,Junior Developer,Delhi,Medium,33466.0,35.4
11.9,High School,Manager,Delhi,Small,85550.0,63.0
4.1,Bachelor,Analyst,Hyderabad,Small,52127.0,36.1
3.3,Bachelor,Data Scientist,Hyderabad,Medium,94179.0,48.1
1.6,High School,Lead,Remote,Large,78762.0,37.5
5.9,Bachelor,Manager,Hyderabad,Medium,96906.0,42.8
1.4,Bachelor,Senior Developer,Remote,Medium,62776.0,40.9
8.0,Bachelor,Developer,Pune,Medium,54529.0,51.2
5.4,Master,Senior Developer,Pune,Small,55351.0,42.9
2.1,Bachelor,Lead,Bangalore,Small,70105.0,36.8
1.7,Bachelor,Analyst,Hyderabad,Medium,65757.0,39.7
1.7,Master,Junior Developer,Bangalore,Small,47533.0,39.0
0.5,Bachelor,Manager,Mumbai,Small,72721.0,27.9
4.7,Bachelor,Analyst,Pune,Medium,68116.0,52.6
0.3,Bachelor,Junior Developer,Delhi,Medium,43933.0,28.7
3.1,High School,Lead,Remote,Small,69686.0,32.8
3.0,Bachelor,Manager,Mumbai,Medium,101862.0,24.3
2.6,Bachelor,Data Scientist,Delhi,Medium,91876.0,47.6
4.7,Master,Data Scientist,Mumbai,Small,96462.0,44.2
2.1,Master,Analyst,Bangalore,Large,71879.0,38.4
3.8,Bachelor,Senior Developer,Bangalore,Small,67904.0,51.9
8.0,Bachelor,Analyst,Remote,Large,82011.0,49.2
5.1,Bachelor,Senior Developer,Pune,Small,67051.0,31.6
2.4,Bachelor,Lead,Remote,Large,88741.0,37.9
3.4,Bachelor,Data Scientist,Delhi,Small,79422.0,43.3
2.6,Bachelor,Manager,Mumbai,Medium,112807.0,35.2
2.9,Bachelor,Data Scientist,Remote,Medium,80191.0,53.4
3.9,High School,Senior Developer,Hyderabad,Medium,68291.0,16.8
0.9,PhD,Analyst,Hyderabad,Medium,74032.0,43.9
0.7,High School,Lead,Pune,Small,59725.0,40.0
1.5,Master,Data Scientist,Remote,Medium,95515.0,39.1
4.8,Master,Lead,Delhi,Small,86515.0,11.0
5.3,Bachelor,Data Scientist,Hyderabad,Large,111954.0,58.7
5.9,Master,Analyst,Pune,Small,59726.0,37.4
1.6,Bachelor,Junior Developer,Remote,Medium,39302.0,29.7
3.6,Bachelor,Analyst,Pune,Medium,63899.0,39.1
2.4,Bachelor,Data Scientist,Delhi,Medium,90846.0,41.3
3.0,Bachelor,Senior Developer,Hyderabad,Small,60435.0,45.4
2.4,Bachelor,Analyst,Hyderabad,Medium,71086.0,46.1
4.1,Bachelor,Manager,Hyderabad,Medium,85906.0,50.5
1.9,Bachelor,Senior Developer,Bangalore,Large,69675.0,38.2
7.4,Bachelor,Senior Developer,Hyderabad,Medium,80265.0,56.4
7.4,Bachelor,Senior Developer,Mumbai,Medium,80183.0,41.3
4.7,High School,Lead,Bangalore,Medium,78743.0,36.6
6.8,High School,Developer,Remote,Small,38381.0,59.4
0.8,Bachelor,Developer,Bangalore,Medium,48880.0,40.8
7.7,High School,Junior Developer,Bangalore,Medium,49800.0,60.3
4.4,High School,Senior Developer,Bangalore,Medium,64031.0,38.1
2.0,Master,Developer,Pune,Medium,58560.0,45.1
1.8,High School,Junior Developer,Mumbai,Medium,37975.0,23.8
9.5,Bachelor,Lead,Delhi,Large,99771.0,69.3
6.0,Bachelor,Senior Developer,Hyderabad,Medium,81853.0,45.4
3.0,Master,Manager,Bangalore,Medium,102552.0,55.8
0.8,Bachelor,Lead,Delhi,Medium,93654.0,17.2
7.9,Bachelor,Junior Developer,Pune,Medium,59086.0,71.3
1.2,Bachelor,Lead,Delhi,Small,61993.0,30.0
2.5,Bachelor,Manager,Bangalore,Small,101365.0,33.7
3.0,Bachelor,Lead,Remote,Small,69309.0,40.9
1.8,High School,Junior Developer,Mumbai,Medium,47521.0,28.4
2.9,PhD,Manager,Delhi,Large,124537.0,38.0
3.3,Bachelor,Manager,Bangalore,Medium,96584.0,32.5
2.8,Bachelor,Lead,Bangalore,Medium,84885.0,31.4
4.2,Master,Manager,Hyderabad,Large,102583.0,47.5
9.7,Bachelor,Analyst,Remote,Large,85340.0,50.1
0.9,Master,Lead,Hyderabad,Medium,74201.0,25.0
3.8,Bachelor,Senior Developer,Remote,Small,56205.0,27.7
1.2,Master,Manager,Mumbai,Small,82595.0,28.6
0.8,High School,Lead,Hyderabad,Small,57460.0,45.5
6.4,Master,Senior Developer,Mumbai,Small,81473.0,40.7
4.0,Master,Manager,Pune,Small,93849.0,34.7
0.7,Bachelor,Senior Developer,Pune,Medium,65698.0,34.0
2.9,High School,Data Scientist,Remote,Small,55945.0,35.0
1.5,Bachelor,Manager,Remote,Small,70912.0,56.8
2.9,PhD,Data Scientist,Hyderabad,Small,101163.0,37.1
5.5,Bachelor,Junior Developer,Pune,Medium,61543.0,49.9
5.1,Bachelor,Junior Developer,Delhi,Medium,45026.0,54.7
2.4,High School,Lead,Delhi,Medium,56553.0,46.4
6.6,Bachelor,Developer,Delhi,Small,46385.0,52.1
8.4,Bachelor,Data Scientist,Pune,Medium,102162.0,53.6
5.5,PhD,Data Scientist,Delhi,Small,109719.0,66.7
2.1,Bachelor,Junior Developer,Mumbai,Small,32802.0,35.3
3.0,Master,Data Scientist,Bangalore,Large,108458.0,34.6
9.5,Bachelor,Developer,Remote,Large,88675.0,52.0
2.6,High School,Senior Developer,Hyderabad,Medium,61522.0,20.5
5.1,Bachelor,Senior Developer,Mumbai,Large,97572.0,53.5
1.8,Bachelor,Developer,Delhi,Medium,60590.0,11.9
6.7,PhD,Data Scientist,Bangalore,Small,96118.0,50.0
1.6,Master,Data Scientist,Hyderabad,Large,99680.0,32.8
3.1,Bachelor,Data Scientist,Mumbai,Small,77478.0,61.7
5.0,Bachelor,Analyst,Hyderabad,Medium,66833.0,26.7
10.8,Bachelor,Lead,Remote,Small,88931.0,53.4
3.9,Master,Manager,Pune,Medium,103069.0,40.3
2.7,Master,Developer,Delhi,Medium,40910.0,36.1
2.5,Master,Developer,Mumbai,Medium,55497.0,32.0
6.5,Bachelor,Analyst,Mumbai,Small,44501.0,48.7
4.7,Bachelor,Developer,Bangalore,Medium,60803.0,31.5
5.4,Bachelor,Developer,Bangalore,Medium,62724.0,49.8
9.0,Bachelor,Analyst,Bangalore,Large,88266.0,33.8
3.5,Bachelor,Developer,Hyderabad,Medium,47329.0,40.2
4.4,High School,Data Scientist,Delhi,Medium,83193.0,37.2
2.5,High School,Analyst,Hyderabad,Small,46730.0,47.7
1.7,Master,Lead,Delhi,Large,87359.0,52.7
2.0,Master,Junior Developer,Mumbai,Small,38272.0,32.7
0.2,Bachelor,Data Scientist,Hyderabad,Small,68399.0,44.5
4.9,Bachelor,Data Scientist,Hyderabad,Medium,102134.0,41.5
4.6,Bachelor,Manager,Hyderabad,Large,115798.0,34.1
4.8,Master,Analyst,Pune,Small,69107.0,61.9
1.6,Master,Junior Developer,Remote,Small,37360.0,40.0
2.0,Master,Developer,Delhi,Medium,70095.0,36.0
2.0,Master,Junior Developer,Delhi,Small,44381.0,42.9
7.1,Bachelor,Lead,Hyderabad,Medium,81060.0,54.0
3.8,Bachelor,Senior Developer,Pune,Medium,52448.0,40.7
